time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
82.4034,0.4985,0.4587,-0.6109,-0.5119
82.4540,0.5000,0.4673,-0.6109,-0.4780
82.5039,0.5000,0.4678,-0.6109,-0.4965
82.5552,0.5000,0.4613,-0.6109,-0.4921
82.6024,0.5000,0.4575,-0.6109,-0.5150
82.6567,0.5000,0.4645,-0.6109,-0.5010
82.7054,0.5000,0.4641,-0.6109,-0.4960
82.7529,0.5000,0.4658,-0.6109,-0.4818
82.8033,0.5000,0.4531,-0.6109,-0.5040
82.8526,0.5000,0.4620,-0.6109,-0.4899
82.9029,0.5000,0.4744,-0.6109,-0.4716
82.9533,0.5000,0.4594,-0.6109,-0.4247
83.0062,0.5000,0.4524,-0.6109,-0.4361
83.0529,0.5000,0.4519,-0.6109,-0.4383
83.1041,0.5000,0.4490,-0.6109,-0.4480
83.1552,0.5000,0.4485,-0.6109,-0.4496
83.2048,0.5000,0.4510,-0.6109,-0.4428
83.2547,0.5000,0.4512,-0.6109,-0.4400
83.3036,0.5000,0.4537,-0.6109,-0.4314
83.3535,0.5000,0.4432,-0.6109,-0.4682
83.4037,0.5000,0.4401,-0.6109,-0.4790
83.4550,0.5000,0.4475,-0.6109,-0.4536
83.5026,0.5000,0.4580,-0.6109,-0.4386
83.5543,0.5000,0.4626,-0.6109,-0.4625
83.6069,0.5000,0.4604,-0.6109,-0.5159
83.6549,0.5000,0.4571,-0.6109,-0.5101
83.7064,0.5000,0.4600,-0.6109,-0.5118
83.7525,0.5000,0.4608,-0.6109,-0.5120
83.8070,0.5000,0.4593,-0.6109,-0.4969
83.8533,0.5000,0.4512,-0.6109,-0.4879
83.9038,0.5000,0.4603,-0.6109,-0.4901
83.9528,0.5000,0.4397,-0.6109,-0.4466
84.0031,0.5000,0.4482,-0.6109,-0.5164
84.0546,0.5000,0.4602,-0.6109,-0.4635
84.1037,0.5000,0.4345,-0.6109,-0.4982
84.1522,0.5000,0.4607,-0.6109,-0.5224
84.2049,0.5000,0.4539,-0.6109,-0.4804
84.2551,0.5000,0.4622,-0.6109,-0.4763
84.3051,0.5000,0.4625,-0.6109,-0.4624
84.3525,0.5000,0.4598,-0.6019,-0.4921
84.4029,0.5000,0.4646,-0.6019,-0.4886
84.4530,0.5000,0.4530,-0.5712,-0.5067
84.5035,0.5000,0.4656,-0.5712,-0.4862
84.5553,0.5000,0.4631,-0.5435,-0.4648
84.6039,0.5000,0.4507,-0.5435,-0.5136
84.6537,0.5000,0.4821,-0.5097,-0.4646
84.7030,0.5000,0.4483,-0.5097,-0.4783
84.7564,0.5000,0.4635,-0.4746,-0.4548
84.8043,0.5000,0.4541,-0.4746,-0.4566
84.8559,0.5000,0.4492,-0.4443,-0.4585
84.9031,0.5000,0.4577,-0.4443,-0.4250
84.9570,0.5000,0.4585,-0.4176,-0.4191
85.0057,0.5000,0.4605,-0.4176,-0.4152
85.0603,0.5000,0.4529,-0.3556,-0.4364
85.1235,0.5000,0.4653,-0.3556,-0.3472
85.1547,0.5000,0.4664,-0.3154,-0.3200
85.2038,0.5000,0.4691,-0.3154,-0.3417
85.2531,0.5000,0.4524,-0.2704,-0.3646
85.3042,0.5000,0.5023,-0.2704,-0.3393
85.3536,0.5000,0.4803,-0.2308,-0.3293
85.4025,0.5000,0.5094,-0.2308,-0.2991
85.4557,0.5000,0.4755,-0.1985,-0.2897
85.5039,0.5000,0.4946,-0.1985,-0.2470
85.5577,0.5000,0.5050,-0.1467,-0.2402
85.6023,0.5000,0.4608,-0.1467,-0.2499
85.6530,0.5000,0.5057,-0.1121,-0.1709
85.7027,0.5000,0.4751,-0.1121,-0.1789
85.7565,0.5000,0.5205,-0.0736,-0.1586
85.8055,0.5000,0.4677,-0.0736,-0.1562
85.8526,0.5000,0.4878,-0.0480,-0.0955
85.9023,0.5000,0.4542,-0.0480,-0.1020
85.9539,0.5000,0.5031,-0.0388,-0.0577
86.0043,0.5000,0.4705,-0.0388,-0.0603
86.0530,0.5000,0.5031,-0.0156,-0.0517
86.1027,0.5000,0.4757,-0.0156,-0.0410
86.1525,0.5000,0.4992,-0.0056,-0.0224
86.2036,0.5000,0.4772,-0.0056,-0.0281
86.2543,0.5000,0.4913,0.0105,-0.0152
86.3029,0.5000,0.4657,0.0105,-0.0126
86.3562,0.5000,0.4998,0.0186,0.0043
86.4035,0.5000,0.5004,0.0186,0.0116
86.4556,0.5000,0.5015,0.0369,0.0125
86.5056,0.5000,0.4870,0.0369,0.0241
86.5548,0.5000,0.4979,0.0405,0.0418
86.6051,0.5000,0.4713,0.0405,0.0459
86.6591,0.5000,0.4891,0.0469,0.0358
86.7037,0.5000,0.5031,0.0469,0.0471
86.7526,0.5000,0.4990,0.0433,0.0549
86.8041,0.5000,0.4952,0.0433,0.0440
86.8558,0.5000,0.4884,0.0385,0.0472
86.9064,0.5000,0.4861,0.0385,0.0463
86.9548,0.5000,0.4857,0.0510,0.0454
87.0036,0.5000,0.4866,0.0510,0.0446
87.0525,0.5000,0.4865,0.0582,0.0463
87.1023,0.5000,0.4862,0.0582,0.0518
87.1545,0.5000,0.4840,0.0688,0.0550
87.2022,0.5000,0.4813,0.0688,0.0607
87.2702,0.5000,0.4792,0.0715,0.0674
87.3035,0.5000,0.4778,0.0715,0.0697
87.3549,0.5000,0.4778,0.0886,0.0703
87.4064,0.5000,0.4766,0.0886,0.0746
87.4553,0.5000,0.4743,0.0932,0.0824
87.5031,0.5000,0.4729,0.0932,0.0906
87.5536,0.5000,0.4774,0.0997,0.0938
87.6040,0.5000,0.4770,0.0997,0.0962
87.6542,0.5000,0.4749,0.0928,0.1056
87.7027,0.5000,0.4753,0.0928,0.1038
87.7566,0.5000,0.4771,0.0823,0.0986
87.8033,0.5000,0.4793,0.0823,0.0896
87.8544,0.5000,0.4816,0.0547,0.0860
87.9026,0.5000,0.4831,0.0547,0.0768
87.9550,0.5000,0.4904,0.0171,0.0472
88.0076,0.5000,0.4946,0.0171,0.0513
88.0543,0.5000,0.4970,-0.0064,0.0217
88.1074,0.5000,0.5000,-0.0064,0.0045
88.1554,0.5000,0.4985,-0.0150,-0.0134
88.2031,0.5000,0.4973,-0.0150,-0.0087
88.2526,0.5000,0.4964,0.0045,-0.0286
88.3110,0.5000,0.4971,0.0045,-0.0154
88.3530,0.5000,0.4998,0.0223,-0.0017
88.4067,0.5000,0.4984,0.0223,0.0103
88.4545,0.5000,0.4966,0.0338,0.0184
88.5034,0.5000,0.4952,0.0338,0.0241
88.5565,0.5000,0.4952,0.0373,0.0274
88.6070,0.5000,0.4954,0.0373,0.0257
88.6543,0.5000,0.4934,0.0543,0.0343
88.7059,0.5000,0.4898,0.0543,0.0391
88.7539,0.5000,0.4876,0.0608,0.0505
88.8066,0.5000,0.4960,0.0608,0.0604
88.8535,0.5000,0.4823,0.0608,0.0644
88.9027,0.5000,0.5358,0.0608,0.0649
88.9538,0.5000,0.4815,0.0553,0.0759
89.0046,0.5000,0.4684,0.0553,0.0725
89.0562,0.5000,0.4870,0.0440,0.0592
89.1031,0.5000,0.4882,0.0440,0.0545
89.1587,0.5000,0.4906,0.0560,0.0482
89.2079,0.5000,0.4907,0.0560,0.0518
89.2524,0.5000,0.4855,0.0660,0.0568
89.3041,0.5000,0.4734,0.0660,0.0616
89.3526,0.5000,0.4881,0.0763,0.0669
89.4030,0.5000,0.4871,0.0763,0.0726
89.4557,0.5000,0.4856,0.0788,0.0716
89.5038,0.5000,0.4850,0.0788,0.0865
89.5549,0.5000,0.4876,0.0811,0.0743
89.6028,0.5000,0.4889,0.0811,0.0909
89.6545,0.5000,0.4900,0.0812,0.0768
89.7034,0.5000,0.4901,0.0812,0.0916
89.7537,0.5000,0.4918,0.0840,0.0841
89.8025,0.5000,0.4659,0.0840,0.0955
89.8537,0.5000,0.4884,0.0754,0.0830
89.9037,0.5000,0.4571,0.0754,0.1000
89.9525,0.5000,0.4560,0.0610,0.0869
90.0035,0.5000,0.4788,0.0610,0.0828
90.0557,0.5000,0.4726,0.0500,0.0659
90.1039,0.5000,0.4790,0.0500,0.0621
90.1637,0.5000,0.4833,0.0500,0.0532
90.2031,0.5000,0.4853,0.0424,0.0541
90.2530,0.5000,0.4839,0.0399,0.0543
90.3046,0.5000,0.4869,0.0399,0.0490
90.3553,0.5000,0.4916,0.0416,0.0369
90.4047,0.5000,0.4713,0.0416,0.0427
90.4539,0.5000,0.4927,0.0460,0.0320
90.5034,0.5000,0.4905,0.0460,0.0486
90.5528,0.5000,0.4906,0.0483,0.0505
90.6028,0.5000,0.4898,0.0483,0.0510
90.6530,0.5000,0.4906,0.0465,0.0488
90.7070,0.5000,0.4895,0.0465,0.0552
90.7528,0.5000,0.4898,0.0407,0.0489
90.8052,0.5000,0.4913,0.0407,0.0494
90.8524,0.5000,0.4934,0.0322,0.0444
90.9078,0.5000,0.4822,0.0322,0.0469
90.9533,0.5000,0.4851,0.0241,0.0374
91.0067,0.5000,0.4961,0.0241,0.0382
91.0552,0.5000,0.4967,0.0153,0.0353
91.1046,0.5000,0.4606,0.0153,0.0305
91.1549,0.5000,0.4825,0.0067,0.0139
91.2062,0.5000,0.4989,0.0067,0.0127
91.2535,0.5000,0.4987,0.0041,0.0115
91.3047,0.5000,0.4996,0.0041,0.0028
91.3536,0.5000,0.4996,0.0038,0.0014
91.4047,0.5000,0.4999,0.0038,-0.0003
91.4526,0.5000,0.4998,0.0050,-0.0001
91.5044,0.5000,0.4997,0.0050,-0.0007
91.5536,0.5000,0.4998,0.0064,0.0011
91.6033,0.5000,0.4992,0.0064,0.0012
91.6539,0.5000,0.4996,0.0111,0.0013
91.7037,0.5000,0.4989,0.0111,0.0038
91.7551,0.5000,0.4993,0.0190,0.0035
91.8069,0.5000,0.4985,0.0190,0.0108
91.8542,0.5000,0.4859,0.0228,0.0232
91.9051,0.5000,0.4959,0.0228,0.0194
91.9543,0.5000,0.4952,0.0272,0.0227
92.0055,0.5000,0.4987,0.0272,0.0180
92.0573,0.5000,0.4984,0.0291,0.0207
92.1040,0.5000,0.4981,0.0291,0.0261
92.1531,0.5000,0.4974,0.0291,0.0222
92.2024,0.5000,0.4985,0.0291,0.0286
92.2530,0.5000,0.4982,0.0427,0.0272
92.3036,0.5000,0.4867,0.0427,0.0279
92.3548,0.5000,0.4907,0.0608,0.0503
92.4039,0.5000,0.4951,0.0608,0.0413
92.4528,0.5000,0.4949,0.0685,0.0566
92.5043,0.5000,0.4893,0.0685,0.0643
92.5529,0.5000,0.4888,0.1025,0.0653
92.6041,0.5000,0.4905,0.1025,0.0727
92.6614,0.5000,0.4724,0.0892,0.1043
92.7040,0.5000,0.4644,0.0892,0.1100
92.7539,0.5000,0.4667,0.0808,0.1020
92.8042,0.5000,0.4714,0.0808,0.0876
92.8607,0.5000,0.4726,0.0673,0.0847
92.9071,0.5000,0.4777,0.0673,0.0754
92.9589,0.5000,0.4789,0.0652,0.0756
93.0083,0.5000,0.4841,0.0652,0.0577
93.0561,0.5000,0.4831,0.0722,0.0706
93.1067,0.5000,0.4853,0.0722,0.0566
93.1526,0.4970,0.4839,0.0904,0.0677
93.2043,0.4970,0.4864,0.0904,0.0620
93.2562,0.4929,0.4833,0.1159,0.0686
93.3036,0.4929,0.4741,0.1159,0.0971
93.3562,0.4886,0.4638,0.2402,0.1249
93.4031,0.4886,0.4650,0.2402,0.1183
93.4537,0.5000,0.4607,0.2123,0.1372
93.5041,0.5000,0.4562,0.2123,0.1530
93.5527,0.5000,0.4963,0.1998,0.2070
93.6026,0.5000,0.4772,0.1998,0.2412
93.6522,0.5000,0.4572,0.1740,0.2387
93.7022,0.5000,0.5186,0.1740,0.1787
93.7533,0.5000,0.4483,0.2224,0.2145
93.8034,0.5000,0.4487,0.2224,0.2067
93.8533,0.5000,0.5304,0.2321,0.1639
93.9028,0.5000,0.4795,0.2321,0.2429
93.9579,0.5000,0.4514,0.2484,0.2577
94.0039,0.5000,0.5252,0.2484,0.2282
94.0544,0.5000,0.5021,0.2798,0.2916
94.1055,0.5000,0.4741,0.2798,0.2571
94.1535,0.5000,0.4885,0.3057,0.2470
94.2034,0.5000,0.4729,0.3057,0.2107
94.2568,0.5000,0.4919,0.3672,0.2594
94.3050,0.5000,0.4389,0.3672,0.3495
94.3523,0.5000,0.4911,0.3685,0.2874
94.4028,0.5000,0.4711,0.3685,0.3537
94.4532,0.5000,0.4573,0.3885,0.3731
94.5066,0.5000,0.4611,0.3885,0.3737
94.5544,0.5000,0.4724,0.3837,0.3440
94.6076,0.5000,0.4623,0.3837,0.3712
94.6559,0.5000,0.4638,0.3889,0.3976
94.7025,0.5000,0.4594,0.3889,0.3801
94.7538,0.5000,0.4724,0.3950,0.3156
94.8031,0.5000,0.4660,0.3950,0.3451
94.8580,0.5000,0.4648,0.4050,0.3992
94.9028,0.5000,0.4782,0.4050,0.4158
94.9536,0.5000,0.4661,0.4044,0.4398
95.0024,0.5000,0.4705,0.4044,0.4546
95.0542,0.5000,0.4670,0.4129,0.4477
95.1077,0.5000,0.4689,0.4129,0.4450
95.1541,0.5000,0.4710,0.4116,0.4355
95.2037,0.5000,0.4470,0.4116,0.4510
95.2541,0.5000,0.4682,0.4223,0.4282
95.3025,0.5000,0.4828,0.4223,0.4132
95.3538,0.5000,0.4578,0.4398,0.4234
95.4063,0.5000,0.4563,0.4398,0.4366
95.4590,0.5000,0.4645,0.4442,0.4048
95.5064,0.5000,0.4331,0.4442,0.4607
95.5543,0.5000,0.4825,0.4516,0.4202
95.6057,0.5000,0.4470,0.4516,0.4714
95.6533,0.5000,0.4317,0.4477,0.4835
95.7026,0.5000,0.4585,0.4477,0.4251
95.7523,0.5000,0.4656,0.4495,0.4477
95.8035,0.5000,0.4378,0.4495,0.4397
95.8534,0.5000,0.4667,0.4525,0.3997
95.9025,0.5000,0.4399,0.4525,0.3601
95.9555,0.5000,0.4481,0.4686,0.4327
96.0023,0.5000,0.4377,0.4686,0.4417
96.0561,0.5000,0.4323,0.4719,0.4458
96.1027,0.5000,0.4381,0.4719,0.4703
96.1618,0.5000,0.4372,0.4676,0.4892
96.2078,0.5000,0.4441,0.4676,0.4558
96.2527,0.5000,0.4370,0.4518,0.4851
96.3023,0.5000,0.4378,0.4518,0.4800
96.3532,0.5000,0.4345,0.4348,0.4907
96.4022,0.5000,0.4585,0.4348,0.4633
96.4543,0.5000,0.4376,0.4247,0.4827
96.5075,0.5000,0.4531,0.4247,0.4605
96.5560,0.5000,0.4284,0.4171,0.4754
96.6065,0.5000,0.4538,0.4171,0.4666
96.6577,0.5000,0.4216,0.4066,0.4807
96.7029,0.5000,0.4509,0.4066,0.4253
96.7548,0.5000,0.4452,0.4000,0.4169
96.8030,0.5000,0.4664,0.4000,0.4184
96.8681,0.5000,0.4417,0.3896,0.4293
96.9023,0.5000,0.4165,0.3896,0.4536
96.9527,0.5000,0.4614,0.3894,0.3924
97.0068,0.5000,0.4051,0.3894,0.4587
97.0591,0.5000,0.4786,0.3956,0.3994
97.1062,0.5000,0.4173,0.3956,0.4536
97.1538,0.5000,0.4390,0.3956,0.4167
97.2053,0.5000,0.4435,0.4176,0.4025
97.2532,0.5000,0.4304,0.4140,0.3950
97.3046,0.5000,0.4502,0.4140,0.4341
97.3544,0.5000,0.4102,0.4151,0.4621
97.4053,0.5000,0.4689,0.4151,0.4022
97.4575,0.5000,0.4381,0.4184,0.4742
97.5064,0.5000,0.4537,0.4184,0.4271
97.5561,0.5000,0.4484,0.4353,0.4317
97.6080,0.5000,0.4534,0.4353,0.4437
97.6526,0.5000,0.4542,0.4353,0.4498
97.7036,0.5000,0.4511,0.4353,0.4516
97.7630,0.5000,0.4536,0.4296,0.4335
97.8034,0.5000,0.4380,0.4296,0.4724
97.8558,0.5000,0.4601,0.4176,0.4152
97.9035,0.5000,0.4539,0.4176,0.3968
97.9576,0.5000,0.4712,0.4107,0.4365
98.0027,0.5000,0.4459,0.4107,0.4358
98.0534,0.5000,0.4513,0.4028,0.4177
98.1051,0.5000,0.4320,0.4028,0.4287
98.1533,0.5000,0.4429,0.4040,0.4335
98.2140,0.5000,0.4546,0.4040,0.3984
98.2549,0.5000,0.4209,0.4085,0.4424
98.3064,0.5000,0.4538,0.4085,0.4168
98.3524,0.5000,0.4486,0.4201,0.4060
98.4039,0.5000,0.4279,0.4201,0.4362
98.4599,0.5000,0.4422,0.4232,0.4357
98.5043,0.5000,0.4435,0.4232,0.4426
98.5525,0.5000,0.4300,0.4392,0.4677
98.6034,0.5000,0.4692,0.4392,0.4473
98.6557,0.5000,0.4412,0.4404,0.4575
98.7040,0.5000,0.4519,0.4404,0.4645
98.7597,0.5000,0.4408,0.4346,0.5002
98.8039,0.5000,0.4568,0.4346,0.4544
98.8530,0.5000,0.4465,0.4281,0.4931
98.9026,0.5000,0.4480,0.4281,0.4762
98.9546,0.5000,0.4500,0.4159,0.4681
99.0080,0.5000,0.4545,0.4159,0.4427
99.0533,0.5000,0.4431,0.4089,0.4362
99.1027,0.5000,0.4462,0.4089,0.3948
99.1528,0.5000,0.4435,0.4093,0.4239
99.2062,0.5000,0.4455,0.4093,0.4331
99.2527,0.5000,0.4502,0.4205,0.3927
99.3023,0.5000,0.4361,0.4205,0.4481
99.3523,0.5000,0.4443,0.4162,0.4049
99.4033,0.5000,0.4427,0.4162,0.4175
99.4529,0.5000,0.4566,0.4237,0.4144
99.5054,0.5000,0.4335,0.4237,0.4622
99.5527,0.5000,0.4450,0.4267,0.4448
99.6025,0.5000,0.4427,0.4267,0.4455
99.6546,0.5000,0.4445,0.4303,0.4661
99.7036,0.5000,0.4339,0.4303,0.4652
99.7551,0.5000,0.4064,0.4264,0.4759
99.8033,0.5000,0.4673,0.4264,0.4197
99.8552,0.5000,0.3987,0.4112,0.4849
99.9044,0.5000,0.4762,0.4112,0.4266
99.9523,0.5000,0.4296,0.4079,0.3940
100.0025,0.5000,0.4282,0.4079,0.4281
100.0533,0.5000,0.4351,0.4005,0.3846
100.1046,0.5000,0.4146,0.4005,0.4079
100.1537,0.5000,0.4617,0.3933,0.3676
100.2095,0.5000,0.4238,0.3933,0.3570
100.2533,0.5000,0.4672,0.3760,0.3750
100.3051,0.5000,0.4403,0.3760,0.3634
100.3538,0.5000,0.3991,0.3672,0.4033
100.4067,0.5000,0.4833,0.3672,0.2873
100.4533,0.5000,0.4457,0.3580,0.3215
100.5051,0.5000,0.4753,0.3580,0.3377
100.5545,0.5000,0.4483,0.3377,0.2536
100.6038,0.5000,0.4415,0.3377,0.3226
100.6538,0.5000,0.4933,0.3236,0.2882
100.7028,0.5000,0.4541,0.3236,0.2531
100.7568,0.5000,0.4479,0.3151,0.3623
100.8080,0.5000,0.4693,0.3151,0.3465
100.8538,0.5000,0.4453,0.3031,0.3697
100.9021,0.5000,0.4837,0.3031,0.3383
100.9525,0.5000,0.4331,0.2746,0.3558
101.0035,0.5000,0.4928,0.2746,0.3138
101.0533,0.5000,0.4716,0.2606,0.3340
101.1061,0.5000,0.4544,0.2606,0.3110
101.1526,0.5000,0.4740,0.2512,0.3025
101.2089,0.5000,0.4747,0.2512,0.2919
101.2551,0.5000,0.5138,0.2428,0.2700
101.3035,0.5000,0.4744,0.2428,0.3043
101.3581,0.5000,0.4660,0.2204,0.2977
101.4031,0.5000,0.5080,0.2204,0.2626
101.4535,0.5000,0.4716,0.2011,0.2936
101.5029,0.5000,0.4890,0.2011,0.2449
101.5528,0.5000,0.4919,0.1933,0.2464
101.6026,0.5000,0.4661,0.1933,0.2423
101.6548,0.5000,0.5194,0.1848,0.2222
101.7042,0.5000,0.4765,0.1848,0.2509
101.7651,0.5000,0.4743,0.1648,0.2167
101.8039,0.5000,0.4843,0.1648,0.2079
101.8573,0.5000,0.4942,0.1486,0.1733
101.9048,0.5000,0.4933,0.1486,0.1805
101.9525,0.5000,0.4926,0.1441,0.1615
102.0028,0.5000,0.4887,0.1441,0.1754
102.0608,0.5000,0.5169,0.1215,0.1437
102.1022,0.5000,0.5062,0.1215,0.1741
102.1566,0.5000,0.4560,0.1114,0.1482
102.2057,0.5000,0.5249,0.1114,0.1295
102.2555,0.5000,0.4613,0.1092,0.1527
102.3035,0.5000,0.4834,0.1092,0.1210
102.3566,0.5000,0.4805,0.0942,0.1265
102.4028,0.5000,0.5130,0.0942,0.1202
102.4573,0.5000,0.4503,0.0822,0.1228
102.5042,0.5000,0.4834,0.0822,0.1046
102.5521,0.5000,0.4837,0.0811,0.0950
102.6027,0.5000,0.5229,0.0811,0.0885
102.6530,0.5000,0.4687,0.0731,0.1005
102.7059,0.5000,0.4836,0.0731,0.0894
102.7538,0.5000,0.4889,0.0617,0.0827
102.8031,0.5000,0.5135,0.0617,0.0765
102.8522,0.5000,0.5020,0.0633,0.0804
102.9045,0.5000,0.5075,0.0633,0.0660
102.9565,0.5000,0.5109,0.0613,0.0682
103.0024,0.5000,0.5038,0.0613,0.0715
103.0524,0.5000,0.5144,0.0492,0.0649
103.1023,0.5000,0.5178,0.0492,0.0733
103.1546,0.5000,0.5159,0.0382,0.0640
103.2092,0.5000,0.5108,0.0382,0.0532
103.2529,0.5000,0.5049,0.0410,0.0245
103.3048,0.5000,0.5066,0.0410,0.0280
103.3522,0.5000,0.5091,0.0375,0.0388
103.4030,0.5000,0.5116,0.0375,0.0503
103.4525,0.5000,0.5111,0.0290,0.0473
103.5024,0.5000,0.5110,0.0290,0.0431
103.5530,0.5000,0.5080,0.0322,0.0329
103.6030,0.5000,0.5051,0.0322,0.0240
103.6524,0.5000,0.5036,0.0342,0.0225
103.7051,0.5000,0.5040,0.0342,0.0253
103.7527,0.5000,0.5040,0.0292,0.0285
103.8024,0.5000,0.4959,0.0292,0.0292
103.8551,0.5000,0.5155,0.0212,0.0305
103.9038,0.5000,0.5322,0.0212,0.0381
103.9544,0.5000,0.5038,0.0272,0.0297
104.0031,0.5000,0.5106,0.0272,0.0291
104.0575,0.5000,0.5190,0.0215,0.0391
104.1026,0.5000,0.5140,0.0215,0.0384
104.1527,0.5000,0.4972,0.0135,0.0355
104.2062,0.5000,0.5328,0.0135,0.0255
104.2527,0.5000,0.5338,0.0147,0.0183
104.3044,0.5000,0.4965,0.0147,0.0201
104.3625,0.5000,0.5364,0.0129,0.0215
104.4028,0.5000,0.5008,0.0129,0.0211
104.4526,0.5000,0.5357,0.0053,0.0202
104.5039,0.5000,0.5054,0.0053,0.0133
104.5546,0.5000,0.5393,0.0062,0.0075
104.6030,0.5000,0.4657,0.0062,0.0088
104.6533,0.5000,0.5628,0.0068,0.0101
104.7088,0.5000,0.4743,0.0068,0.0089
104.7526,0.5000,0.5100,0.0013,0.0101
104.8026,0.5000,0.5330,0.0013,0.0117
104.8558,0.5000,0.4971,0.0045,0.0018
104.9042,0.5000,0.5406,0.0045,0.0049
104.9526,0.5000,0.5072,0.0035,0.0085
105.0045,0.5000,0.5404,0.0035,0.0074
105.0533,0.5000,0.5066,-0.0018,0.0048
105.1028,0.5000,0.5399,-0.0018,0.0071
105.1535,0.5000,0.5264,-0.0024,-0.0003
105.2055,0.5000,0.5017,-0.0024,-0.0017
105.2525,0.5000,0.4919,0.0009,-0.0011
105.3042,0.5000,0.5534,0.0009,-0.0006
105.3520,0.5000,0.5049,-0.0010,0.0017
105.4062,0.5000,0.5387,-0.0010,0.0038
105.4580,0.5000,0.5308,-0.0061,0.0029
105.5030,0.5000,0.5229,-0.0061,0.0009
105.5522,0.5000,0.5300,-0.0109,0.0009
105.6032,0.5000,0.5203,-0.0109,-0.0050
105.6533,0.5000,0.5278,-0.0131,-0.0123
105.7028,0.5000,0.5124,-0.0131,-0.0120
105.7537,0.5000,0.5261,-0.0204,-0.0110
105.8057,0.5000,0.5235,-0.0204,-0.0153
105.8527,0.5000,0.4854,-0.0201,-0.0242
105.9022,0.5000,0.5111,-0.0201,-0.0239
105.9532,0.5000,0.5271,-0.0149,-0.0240
106.0033,0.5000,0.4962,-0.0149,-0.0244
106.0520,0.5000,0.5290,-0.0125,-0.0215
106.1029,0.5000,0.4882,-0.0125,-0.0155
106.1579,0.5000,0.5418,-0.0132,-0.0143
106.2055,0.5000,0.4857,-0.0132,-0.0152
106.2546,0.5000,0.5478,-0.0081,-0.0149
106.3047,0.5000,0.4962,-0.0081,-0.0156
106.3526,0.5000,0.5203,-0.0010,-0.0095
106.4027,0.5000,0.4886,-0.0010,-0.0092
106.4542,0.5000,0.5444,-0.0014,0.0014
106.5043,0.5000,0.4949,-0.0014,0.0001
106.5542,0.5000,0.5288,0.0013,0.0001
106.6046,0.5000,0.5098,0.0013,0.0011
106.6584,0.5000,0.5182,0.0048,0.0033
106.7030,0.5000,0.5019,0.0048,0.0036
106.7554,0.5000,0.5251,0.0019,0.0064
106.8043,0.5000,0.5159,0.0019,0.0086
106.8524,0.5000,0.4992,0.0020,0.0056
106.9025,0.5000,0.5162,0.0020,0.0050
106.9522,0.5000,0.4990,0.0030,0.0045
107.0030,0.5000,0.4990,0.0030,0.0042
107.0528,0.5000,0.4988,0.0043,0.0048
107.1028,0.5000,0.4986,0.0043,0.0055
107.1530,0.5000,0.4988,0.0021,0.0053
107.2024,0.5000,0.4991,0.0021,0.0070
107.2558,0.5000,0.5000,0.0022,0.0042
107.3025,0.5000,0.4999,0.0022,0.0040
107.3525,0.5000,0.4999,0.0028,0.0045
107.4028,0.5000,0.4998,0.0028,0.0038
107.4532,0.5000,0.5000,0.0072,0.0051
107.5037,0.5000,0.5001,0.0072,0.0042
107.5532,0.5000,0.5016,0.0022,0.0064
107.6033,0.5000,0.5030,0.0022,0.0119
107.6521,0.5000,0.5009,0.0028,0.0038
107.7043,0.5000,0.5013,0.0028,0.0050
107.7567,0.5000,0.5010,0.0037,0.0041
107.8124,0.5000,0.5017,0.0037,0.0066
107.8544,0.5000,0.5011,-0.0011,0.0056
107.9046,0.5000,0.4996,-0.0011,0.0062
107.9535,0.5000,0.4994,-0.0001,0.0032
108.0039,0.5000,0.4994,-0.0001,0.0012
108.0574,0.5000,0.4998,0.0028,0.0006
108.1050,0.5000,0.4999,0.0028,0.0022
108.1521,0.5000,0.4994,0.0004,0.0030
108.2090,0.5000,0.4990,0.0004,0.0044
108.2533,0.5000,0.4997,0.0002,0.0017
108.3023,0.5000,0.4994,0.0002,0.0017
108.3546,0.5000,0.4996,0.0003,0.0012
108.4047,0.5000,0.4994,0.0003,0.0017
108.4539,0.5000,0.4995,-0.0006,0.0017
108.5038,0.5000,0.4995,-0.0006,0.0020
108.5558,0.5000,0.4998,-0.0073,0.0008
108.6074,0.5000,0.5004,-0.0073,-0.0016
108.6537,0.5000,0.5020,-0.0081,-0.0080
108.7021,0.5000,0.5021,-0.0081,-0.0082
108.7530,0.5000,0.5017,-0.0150,-0.0067
108.8055,0.5000,0.5022,-0.0150,-0.0093
108.8533,0.5000,0.5043,-0.0263,-0.0173
108.9085,0.5000,0.5020,-0.0263,-0.0111
108.9545,0.5000,0.4963,-0.0272,-0.0222
109.0054,0.5000,0.4951,-0.0272,-0.0229
109.0527,0.5000,0.4930,-0.0456,-0.0320
109.1090,0.5000,0.4946,-0.0456,-0.0226
109.1551,0.5000,0.4905,-0.0671,-0.0409
109.2063,0.5000,0.5239,-0.0671,-0.0505
109.2529,0.5000,0.4891,-0.0718,-0.0543
109.3029,0.5000,0.5023,-0.0718,-0.0678
109.3531,0.5000,0.4982,-0.0720,-0.0758
109.4038,0.5000,0.5191,-0.0720,-0.0716
109.4534,0.5000,0.4761,-0.0865,-0.0868
109.5107,0.5000,0.5246,-0.0865,-0.0763
109.5520,0.5000,0.4865,-0.1124,-0.0918
109.6040,0.5000,0.5208,-0.1124,-0.0881
109.6528,0.5000,0.4635,-0.1162,-0.1261
109.7045,0.5000,0.5339,-0.1162,-0.1060
