time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
65.1892,0.5000,0.4905,0.0323,0.0362
65.2421,0.5000,0.4703,0.0191,0.0387
65.2868,0.5000,0.4621,0.0191,0.0393
65.3385,0.5000,0.4842,0.0053,0.0267
65.3865,0.5000,0.4855,0.0053,0.0217
65.4382,0.5000,0.4642,-0.0114,0.0136
65.4885,0.5000,0.4626,-0.0114,0.0013
65.5378,0.5000,0.4877,-0.0214,-0.0091
65.5900,0.5000,0.4603,-0.0214,-0.0101
65.6387,0.5000,0.4930,-0.0283,-0.0163
65.6871,0.5000,0.4880,-0.0283,-0.0289
65.7371,0.5000,0.4607,-0.0226,-0.0367
65.7869,0.5000,0.4893,-0.0226,-0.0277
65.8372,0.5000,0.4917,-0.0256,-0.0265
65.8878,0.5000,0.4819,-0.0256,-0.0260
65.9401,0.5000,0.4838,-0.0110,-0.0330
65.9898,0.5000,0.4877,-0.0110,-0.0404
66.0379,0.5000,0.4985,-0.0028,-0.0238
66.0890,0.5000,0.4981,-0.0028,-0.0134
66.1365,0.5000,0.4989,0.0145,-0.0025
66.1880,0.5000,0.4989,0.0145,-0.0048
66.2381,0.5000,0.4987,0.0245,0.0099
66.2929,0.5000,0.4995,0.0245,0.0068
66.3375,0.5000,0.4993,0.0339,0.0138
66.3878,0.5000,0.4990,0.0339,0.0154
66.4379,0.5000,0.4983,0.0496,0.0261
66.4879,0.5000,0.4978,0.0496,0.0267
66.5378,0.5000,0.4981,0.0707,0.0439
66.5879,0.5000,0.4965,0.0707,0.0447
66.6366,0.5000,0.4961,0.0835,0.0569
66.6874,0.5000,0.4947,0.0835,0.0643
66.7382,0.5000,0.4950,0.1030,0.0767
66.7882,0.5000,0.5011,0.1030,0.0803
66.8416,0.5000,0.4894,0.1266,0.1159
66.8900,0.5000,0.4808,0.1266,0.0978
66.9377,0.5000,0.4819,0.1494,0.0863
66.9924,0.5000,0.4812,0.1494,0.1106
67.0383,0.5000,0.4760,0.1816,0.1319
67.0876,0.5000,0.4883,0.1816,0.1489
67.1385,0.5000,0.4884,0.2142,0.1585
67.1882,0.5000,0.4721,0.2142,0.2148
67.2368,0.5000,0.4985,0.2468,0.2031
67.2875,0.5000,0.4557,0.2468,0.2671
67.3372,0.5000,0.4939,0.2741,0.2607
67.3867,0.5000,0.4554,0.2741,0.2907
67.4386,0.5000,0.4787,0.3039,0.2932
67.4884,0.5000,0.4850,0.3039,0.2762
67.5409,0.5000,0.4534,0.3273,0.3384
67.5871,0.5000,0.4769,0.3273,0.3143
67.6391,0.5000,0.4660,0.3477,0.3466
67.6867,0.5000,0.4606,0.3477,0.3428
67.7383,0.5000,0.4634,0.3596,0.3629
67.7867,0.5000,0.4703,0.3596,0.3458
67.8396,0.5000,0.4692,0.3726,0.3572
67.8894,0.5000,0.4571,0.3726,0.3957
67.9405,0.5000,0.4725,0.3760,0.3862
67.9906,0.5000,0.4685,0.3760,0.4247
68.0366,0.5000,0.4777,0.3841,0.4221
68.0912,0.5000,0.4834,0.3841,0.4335
68.1366,0.5000,0.4831,0.4003,0.4434
68.1880,0.5000,0.4697,0.4003,0.4487
68.2368,0.5000,0.4580,0.3989,0.4317
68.2875,0.5000,0.4662,0.3989,0.4057
68.3401,0.5000,0.4600,0.3931,0.4125
68.3874,0.5000,0.4807,0.3931,0.3816
68.4397,0.5000,0.4437,0.4015,0.3936
68.4872,0.5000,0.4376,0.4015,0.4087
68.5379,0.5000,0.4770,0.3981,0.3199
68.5866,0.5000,0.4484,0.3981,0.3265
68.6421,0.5000,0.4594,0.4121,0.3953
68.6913,0.5000,0.4633,0.4121,0.4132
68.7396,0.5000,0.4389,0.4340,0.4199
68.7907,0.5000,0.4794,0.4340,0.4068
68.8419,0.5000,0.4726,0.4460,0.3122
68.8876,0.5000,0.4190,0.4460,0.4042
68.9372,0.5000,0.4775,0.4578,0.4264
68.9875,0.5000,0.4581,0.4578,0.4366
69.0376,0.5000,0.4491,0.4673,0.4387
69.0879,0.5000,0.4437,0.4673,0.4503
69.1385,0.5000,0.4405,0.4737,0.4646
69.1866,0.5000,0.4362,0.4737,0.4922
69.2369,0.5000,0.4329,0.4702,0.4845
69.2877,0.5000,0.4503,0.4702,0.4495
69.3424,0.5000,0.4563,0.4891,0.4372
69.3871,0.5000,0.4434,0.4891,0.4904
69.4378,0.5000,0.4445,0.4941,0.4713
69.4873,0.5000,0.4362,0.4941,0.5022
69.5410,0.5000,0.4603,0.4741,0.5085
69.5867,0.5000,0.4421,0.4741,0.5117
69.6412,0.5000,0.4577,0.4417,0.4992
69.6894,0.5000,0.4372,0.4417,0.4882
69.7387,0.5000,0.4672,0.4200,0.4707
69.7873,0.5000,0.4521,0.4200,0.4757
69.8408,0.5000,0.4432,0.4303,0.4536
69.8881,0.5000,0.4747,0.4303,0.3704
69.9433,0.5000,0.4252,0.4479,0.4275
69.9896,0.5000,0.4413,0.4479,0.4693
70.0372,0.5000,0.4431,0.4428,0.4672
70.0885,0.5000,0.4502,0.4428,0.4697
70.1379,0.5000,0.4445,0.4265,0.4696
70.1890,0.5000,0.4108,0.4265,0.4874
70.2370,0.5000,0.4613,0.4265,0.4451
70.2895,0.5000,0.4193,0.4189,0.4871
70.3373,0.5000,0.4691,0.4326,0.4258
70.3901,0.5000,0.4453,0.4326,0.4472
70.4374,0.5000,0.4384,0.4403,0.4537
70.4887,0.5000,0.4642,0.4403,0.4549
70.5389,0.5000,0.4416,0.4278,0.4886
70.5884,0.5000,0.4510,0.4278,0.4578
70.6381,0.5000,0.4514,0.4051,0.4580
70.6885,0.5000,0.4559,0.4051,0.4470
70.7387,0.5000,0.4692,0.3805,0.4085
70.7911,0.5000,0.4604,0.3805,0.3687
70.8478,0.5000,0.4553,0.3773,0.3422
70.8890,0.5000,0.4737,0.3773,0.3433
70.9383,0.5000,0.4633,0.3773,0.3583
70.9887,0.5000,0.4551,0.3908,0.4120
71.0371,0.5000,0.4528,0.3935,0.3770
71.0870,0.5000,0.4542,0.3935,0.4025
71.1375,0.5000,0.4681,0.4008,0.3840
71.1870,0.5000,0.4310,0.4008,0.4316
71.2376,0.5000,0.4905,0.3944,0.3807
71.2986,0.5000,0.4072,0.3944,0.4653
71.3373,0.5000,0.4552,0.4120,0.4098
71.3973,0.5000,0.4800,0.4120,0.3922
71.4402,0.5000,0.4124,0.4167,0.4767
71.4894,0.5000,0.4781,0.4167,0.4159
71.5371,0.5000,0.4488,0.4212,0.4582
71.5900,0.5000,0.4680,0.4212,0.4169
71.6376,0.5000,0.4685,0.4217,0.4362
71.6867,0.5000,0.4591,0.4217,0.4567
71.7387,0.5000,0.4575,0.4331,0.4582
71.7871,0.5000,0.4794,0.4331,0.3851
71.8384,0.5000,0.4632,0.4527,0.3911
71.8880,0.5000,0.4627,0.4527,0.4236
71.9369,0.5000,0.4669,0.4614,0.4439
71.9906,0.5000,0.4593,0.4614,0.4544
72.0381,0.5000,0.4555,0.4755,0.4449
72.0880,0.5000,0.4671,0.4755,0.4108
72.1400,0.5000,0.4616,0.4950,0.4104
72.1910,0.5000,0.4544,0.4950,0.4473
72.2423,0.5000,0.4560,0.4955,0.4458
72.2911,0.5000,0.4511,0.4955,0.4558
72.3376,0.5000,0.4439,0.5093,0.4782
72.3896,0.5000,0.4473,0.5093,0.4942
72.4443,0.5000,0.4568,0.5009,0.4898
72.4886,0.5000,0.4452,0.5009,0.5051
72.5391,0.5000,0.4507,0.4839,0.4930
72.5891,0.5000,0.4561,0.4839,0.4740
72.6368,0.5000,0.4220,0.4829,0.4640
72.6870,0.5000,0.4610,0.4829,0.4566
72.7371,0.5000,0.4379,0.4835,0.5082
72.7881,0.5000,0.4515,0.4835,0.5044
72.8377,0.5000,0.4411,0.4710,0.5149
72.8887,0.5000,0.4541,0.4710,0.4666
72.9370,0.5000,0.4552,0.4278,0.4862
72.9870,0.5000,0.4511,0.4278,0.4927
73.0396,0.5000,0.4380,0.4389,0.4377
73.0868,0.5000,0.4465,0.4389,0.3904
73.1391,0.5000,0.4445,0.4317,0.4273
73.1889,0.5000,0.4430,0.4317,0.4518
73.2380,0.5000,0.4477,0.4356,0.4185
73.2894,0.5000,0.4432,0.4356,0.4557
73.3380,0.5000,0.4396,0.4196,0.4470
73.3867,0.5000,0.4406,0.4196,0.4633
73.4397,0.5000,0.4291,0.4384,0.4733
73.4932,0.5000,0.4566,0.4384,0.3912
73.5370,0.5000,0.4527,0.4437,0.3934
73.5867,0.5000,0.4314,0.4437,0.4237
73.6397,0.5000,0.4403,0.4343,0.4641
73.6911,0.5000,0.4482,0.4343,0.4291
73.7367,0.5000,0.4486,0.4164,0.4091
73.7871,0.5000,0.4403,0.4164,0.4097
73.8388,0.5000,0.4740,0.4234,0.3443
73.8911,0.5000,0.4340,0.4234,0.4723
73.9379,0.5000,0.4590,0.4122,0.4440
73.9888,0.5000,0.4584,0.4122,0.4455
74.0381,0.5000,0.4489,0.3879,0.4605
74.0930,0.5000,0.4413,0.3879,0.4592
74.1382,0.5000,0.4394,0.3488,0.4554
74.1872,0.5000,0.4579,0.3488,0.3869
74.2378,0.5000,0.4669,0.3512,0.3235
74.2869,0.5000,0.5001,0.3512,0.3158
74.3391,0.5000,0.4155,0.3501,0.4314
74.3887,0.5000,0.4685,0.3501,0.3758
74.4371,0.5000,0.4561,0.3315,0.3873
74.4872,0.5000,0.4420,0.3315,0.3860
74.5378,0.5000,0.4857,0.3455,0.3377
74.5867,0.5000,0.4350,0.3455,0.3697
74.6409,0.5000,0.4781,0.3488,0.3337
74.6886,0.5000,0.4222,0.3488,0.3560
74.7389,0.5000,0.4427,0.3232,0.3804
74.7869,0.5000,0.4716,0.3232,0.3732
74.8372,0.5000,0.4646,0.2850,0.3516
74.8870,0.5000,0.4661,0.2850,0.3753
74.9388,0.5000,0.4799,0.2421,0.3451
74.9887,0.5000,0.4817,0.2421,0.3533
75.0419,0.5000,0.4748,0.2043,0.3048
75.0883,0.5000,0.4798,0.2043,0.2870
75.1389,0.5000,0.4804,0.2160,0.2694
75.1903,0.5000,0.4690,0.2160,0.2349
75.2404,0.5000,0.4856,0.2160,0.2388
75.2890,0.5000,0.4508,0.2048,0.2649
75.3385,0.5000,0.4924,0.1812,0.2344
75.3934,0.5000,0.4609,0.1812,0.2645
75.4366,0.5000,0.4766,0.1429,0.2149
75.4894,0.5000,0.4806,0.1429,0.2118
75.5468,0.5000,0.4785,0.1612,0.1742
75.5876,0.5000,0.5151,0.1612,0.1616
75.6365,0.5000,0.4494,0.1690,0.2014
75.6870,0.5000,0.5043,0.1690,0.1815
75.7386,0.5000,0.4531,0.1689,0.2137
75.7872,0.5000,0.4846,0.1689,0.1906
75.8386,0.5000,0.4680,0.1466,0.2079
75.8910,0.5000,0.4980,0.1466,0.1742
75.9367,0.5000,0.4711,0.1206,0.1519
75.9867,0.5000,0.5053,0.1206,0.1438
76.0416,0.5000,0.4849,0.1294,0.1461
76.0877,0.5000,0.5047,0.1294,0.1258
76.1377,0.5000,0.4612,0.1442,0.1538
76.1927,0.5000,0.5301,0.1442,0.1381
76.2437,0.5000,0.4686,0.1355,0.1865
76.2872,0.5000,0.4595,0.1355,0.1820
76.3370,0.5000,0.5223,0.1217,0.1617
76.3877,0.5000,0.4681,0.1217,0.1888
76.4387,0.5000,0.4794,0.1011,0.1370
76.4877,0.5000,0.4914,0.1011,0.1382
76.5375,0.5000,0.4683,0.0879,0.1467
76.5884,0.5000,0.5107,0.0879,0.1154
76.6383,0.5000,0.4760,0.1090,0.1083
76.6885,0.5000,0.4903,0.1090,0.1099
76.7376,0.5000,0.4716,0.1041,0.1168
76.7878,0.5000,0.5101,0.1041,0.1273
76.8369,0.5000,0.4492,0.0864,0.1392
76.8868,0.5000,0.5294,0.0864,0.1082
76.9368,0.5000,0.4522,0.0864,0.1111
76.9888,0.5000,0.4880,0.0898,0.1002
77.0390,0.5000,0.5234,0.0773,0.1002
77.0882,0.5000,0.4414,0.0773,0.1224
77.1371,0.5000,0.5155,0.0605,0.0913
77.1908,0.5000,0.4781,0.0605,0.0818
77.2383,0.5000,0.4413,0.0366,0.0789
77.2874,0.5000,0.5255,0.0366,0.0645
77.3370,0.5000,0.4894,0.0474,0.0507
77.3879,0.5000,0.4496,0.0474,0.0534
77.4374,0.5000,0.5557,0.0452,0.0570
77.4903,0.5000,0.4514,0.0452,0.0679
77.5388,0.5000,0.4582,0.0452,0.0598
77.5912,0.5000,0.4986,0.0350,0.0614
77.6477,0.5000,0.5127,0.0140,0.0533
77.6901,0.5000,0.5135,0.0140,0.0479
77.7377,0.5000,0.5108,0.0268,0.0382
77.7873,0.5000,0.5048,0.0268,0.0196
77.8398,0.5000,0.5105,0.0272,0.0412
77.8871,0.5000,0.5108,0.0272,0.0422
77.9373,0.5000,0.5104,0.0143,0.0406
77.9868,0.5000,0.5100,0.0143,0.0391
78.0369,0.5000,0.5095,-0.0016,0.0371
78.0872,0.5000,0.5061,-0.0016,0.0242
78.1381,0.5000,0.5014,0.0128,0.0050
78.1869,0.5000,0.5000,0.0128,0.0000
78.2381,0.5000,0.5004,0.0273,0.0031
78.2908,0.5000,0.5021,0.0273,0.0149
78.3401,0.5000,0.5043,0.0335,0.0266
78.3878,0.5000,0.5008,0.0335,0.0147
78.4401,0.5000,0.5096,0.0271,0.0269
78.4867,0.5000,0.5170,0.0271,0.0433
78.5373,0.5000,0.4898,0.0272,0.0462
78.5883,0.5000,0.4974,0.0272,0.0411
78.6382,0.5000,0.5319,0.0205,0.0402
78.6965,0.5000,0.4860,0.0205,0.0420
78.7418,0.5000,0.5162,-0.0059,0.0330
78.7900,0.5000,0.5226,-0.0059,0.0311
78.8401,0.5000,0.4960,-0.0245,-0.0044
78.8870,0.5000,0.5223,-0.0245,0.0008
78.9421,0.5000,0.5044,-0.0117,-0.0218
78.9868,0.5000,0.5115,-0.0117,-0.0299
79.0376,0.5000,0.5500,-0.0044,-0.0170
79.0878,0.5000,0.4825,-0.0044,-0.0060
79.1379,0.5000,0.5181,-0.0086,0.0004
79.1893,0.5000,0.5144,-0.0086,-0.0033
79.2402,0.5000,0.5205,0.0057,-0.0071
79.2873,0.5000,0.5055,0.0057,-0.0005
79.3392,0.5000,0.5059,0.0113,0.0126
79.3878,0.5000,0.5322,0.0113,0.0149
79.4392,0.5000,0.5196,0.0006,0.0211
79.4868,0.5000,0.5127,0.0006,0.0222
79.5394,0.5000,0.5270,0.0248,0.0061
79.5924,0.5000,0.5059,0.0248,0.0057
79.6370,0.5000,0.5180,0.0179,0.0108
79.6877,0.5000,0.5062,0.0179,0.0380
79.7466,0.5000,0.5537,0.0017,0.0260
79.7901,0.5000,0.5013,0.0017,0.0301
79.8437,0.5000,0.5206,0.0075,0.0183
79.8896,0.5000,0.5358,0.0075,0.0022
79.9387,0.5000,0.5261,0.0049,0.0047
79.9884,0.5000,0.4930,0.0049,0.0155
80.0417,0.5000,0.5098,-0.0085,0.0112
80.0902,0.5000,0.5440,-0.0085,0.0113
80.1422,0.5000,0.4825,-0.0264,-0.0083
80.1891,0.5000,0.5132,-0.0264,-0.0070
80.2390,0.5000,0.5022,-0.0134,-0.0122
80.2886,0.5000,0.5067,-0.0134,-0.0234
80.3409,0.5000,0.4999,-0.0108,-0.0118
80.3879,0.5000,0.5074,-0.0108,-0.0111
80.4395,0.5000,0.5044,-0.0149,-0.0125
80.4914,0.5000,0.5362,-0.0149,-0.0098
80.5413,0.5000,0.4558,-0.0149,-0.0177
80.5917,0.5000,0.5180,-0.0033,-0.0146
80.6434,0.5000,0.5184,0.0120,-0.0153
80.6876,0.5000,0.5024,0.0120,-0.0031
80.7381,0.5000,0.5015,0.0078,0.0066
80.7930,0.5000,0.5041,0.0078,0.0178
80.8387,0.5000,0.5017,-0.0068,0.0069
80.8871,0.5000,0.4999,-0.0068,0.0061
80.9390,0.5000,0.5053,-0.0239,-0.0053
80.9900,0.5000,0.4984,-0.0239,-0.0061
81.0372,0.5000,0.5059,-0.0076,-0.0269
81.0878,0.5000,0.4978,-0.0076,-0.0164
81.1388,0.5000,0.4988,-0.0032,0.0006
81.1870,0.5000,0.4987,-0.0032,-0.0067
81.2370,0.5000,0.4985,0.0218,0.0017
81.2880,0.5000,0.4984,0.0218,0.0005
81.3409,0.5000,0.4997,0.0219,0.0210
81.3893,0.5000,0.5024,0.0219,0.0290
81.4394,0.5000,0.4969,0.0219,0.0326
81.4870,0.5000,0.5213,0.0072,0.0322
81.5398,0.5000,0.4620,-0.0126,0.0245
81.5876,0.5000,0.5286,-0.0126,-0.0005
81.6416,0.5000,0.4633,-0.0025,-0.0122
81.6899,0.5000,0.5100,-0.0025,-0.0098
81.7379,0.5000,0.4985,0.0003,0.0005
81.7905,0.5000,0.4996,0.0003,0.0028
81.8409,0.5000,0.4982,-0.0006,0.0013
81.8879,0.5000,0.5000,-0.0006,0.0038
81.9381,0.5000,0.5002,-0.0098,0.0037
81.9889,0.5000,0.5003,-0.0098,0.0014
82.0395,0.5000,0.4974,0.0037,-0.0103
82.0869,0.5000,0.4982,0.0037,-0.0071
82.1374,0.5000,0.5003,0.0113,0.0026
82.1885,0.5000,0.5015,0.0113,0.0066
82.2376,0.5000,0.5031,0.0005,0.0145
82.2870,0.5000,0.5030,0.0005,0.0099
82.3402,0.5000,0.5009,0.0043,0.0035
82.3897,0.5000,0.5001,0.0043,0.0002
82.4371,0.5000,0.5003,0.0133,0.0015
82.4874,0.5000,0.5010,0.0133,0.0083
82.5373,0.5000,0.5037,0.0008,0.0208
82.5868,0.5000,0.4984,0.0008,0.0143
82.6368,0.5000,0.4993,-0.0184,0.0039
82.6877,0.5000,0.4995,-0.0184,0.0011
82.7419,0.5000,0.4999,-0.0103,-0.0167
82.7900,0.5000,0.5011,-0.0103,-0.0116
82.8410,0.5000,0.5008,-0.0074,-0.0080
82.8874,0.5000,0.5004,-0.0074,-0.0020
82.9373,0.5000,0.4983,-0.0159,-0.0019
82.9882,0.5000,0.4979,-0.0159,-0.0050
83.0379,0.5000,0.4974,-0.0283,-0.0169
83.0887,0.5000,0.5139,-0.0283,-0.0152
83.1382,0.5000,0.5019,-0.0161,-0.0321
83.1870,0.5000,0.5069,-0.0161,-0.0266
83.2384,0.5000,0.5013,-0.0131,-0.0165
83.2881,0.5000,0.4940,-0.0131,-0.0173
83.3373,0.5000,0.5052,-0.0154,-0.0148
83.3889,0.5000,0.4981,-0.0154,-0.0109
83.4457,0.5000,0.5114,-0.0154,-0.0146
83.4886,0.5000,0.5319,-0.0028,-0.0157
83.5418,0.5000,0.4929,0.0057,-0.0167
83.5905,0.5000,0.5142,0.0057,-0.0014
83.6376,0.5000,0.4993,0.0006,0.0055
83.6873,0.5000,0.4977,0.0006,0.0094
83.7400,0.5000,0.4984,-0.0160,0.0065
83.7875,0.5000,0.4990,-0.0160,0.0040
83.8379,0.5000,0.5000,-0.0054,-0.0063
83.8906,0.5000,0.5007,-0.0054,-0.0160
83.9370,0.5000,0.5004,0.0034,-0.0037
83.9881,0.5000,0.5010,0.0034,-0.0015
84.0394,0.5000,0.5057,-0.0087,0.0083
84.0884,0.5000,0.5144,-0.0087,0.0049
84.1379,0.5000,0.5002,-0.0041,-0.0042
84.1904,0.5000,0.5008,-0.0041,-0.0089
84.2372,0.5000,0.5006,0.0059,-0.0019
84.2884,0.5000,0.5001,0.0059,-0.0003
84.3372,0.5000,0.5143,0.0094,-0.0003
84.3891,0.5000,0.4981,0.0094,0.0114
84.4455,0.5000,0.5274,0.0094,0.0199
84.4941,0.5000,0.4594,-0.0142,0.0180
84.5383,0.5000,0.4618,-0.0187,0.0149
84.5899,0.5000,0.5073,-0.0187,0.0111
84.6374,0.5000,0.4992,-0.0092,0.0088
84.6876,0.5000,0.5117,-0.0092,-0.0175
84.7372,0.5000,0.4937,-0.0050,-0.0065
84.7878,0.5000,0.4987,-0.0050,-0.0038
84.8379,0.5000,0.4993,-0.0254,-0.0019
84.8879,0.5000,0.4988,-0.0254,-0.0046
84.9377,0.5000,0.4974,-0.0095,-0.0268
84.9944,0.5000,0.4999,-0.0095,-0.0291
85.0372,0.5000,0.4998,-0.0006,-0.0105
85.0895,0.5000,0.4985,-0.0006,-0.0061
85.1377,0.5000,0.4995,-0.0112,0.0030
85.1906,0.5000,0.4992,-0.0112,0.0030
85.2393,0.5000,0.5002,-0.0268,-0.0045
85.2889,0.5000,0.5002,-0.0268,-0.0113
85.3408,0.5000,0.5006,-0.0100,-0.0230
85.3877,0.5000,0.4991,-0.0100,-0.0279
85.4417,0.5000,0.4998,-0.0002,-0.0129
85.4874,0.5000,0.5003,-0.0002,-0.0019
85.5395,0.5000,0.4989,-0.0152,0.0045
85.5897,0.5000,0.4997,-0.0152,0.0012
85.6375,0.5000,0.4995,-0.0057,-0.0028
85.6896,0.5000,0.5017,-0.0057,-0.0079
85.7367,0.5000,0.4993,0.0090,-0.0030
85.7867,0.5000,0.5006,0.0090,-0.0037
85.8404,0.5000,0.4983,0.0006,0.0133
85.8914,0.5000,0.4984,0.0006,0.0100
85.9369,0.5000,0.4990,-0.0116,0.0043
85.9892,0.5000,0.4997,-0.0116,0.0012
86.0376,0.5000,0.4996,-0.0029,0.0010
86.0876,0.5000,0.5016,-0.0029,-0.0067
86.1395,0.5000,0.4997,-0.0092,0.0012
86.1872,0.5000,0.4998,-0.0092,-0.0000
86.2385,0.5000,0.4983,-0.0283,-0.0075
86.2882,0.5000,0.4984,-0.0283,-0.0072
86.3374,0.5000,0.4983,-0.0248,-0.0140
86.3868,0.5000,0.4929,-0.0248,-0.0321
86.4460,0.5000,0.4930,-0.0051,-0.0284
86.4899,0.5000,0.5035,-0.0051,-0.0264
86.5395,0.5000,0.4999,-0.0060,-0.0006
86.5871,0.5000,0.4997,-0.0060,-0.0015
86.6384,0.5000,0.4993,-0.0099,-0.0031
86.6880,0.5000,0.4983,-0.0099,-0.0070
86.7401,0.5000,0.4983,0.0021,-0.0069
86.7884,0.5000,0.4984,0.0021,-0.0064
86.8374,0.5000,0.5019,-0.0146,0.0074
86.8891,0.5000,0.4987,-0.0146,0.0023
86.9421,0.5000,0.5010,-0.0149,-0.0086
86.9893,0.5000,0.5011,-0.0149,-0.0148
87.0377,0.5000,0.5016,-0.0055,-0.0098
87.0888,0.5000,0.5012,-0.0055,-0.0095
87.1385,0.5000,0.5006,-0.0083,-0.0026
87.1891,0.5000,0.5004,-0.0083,-0.0041
87.2418,0.5000,0.5011,-0.0162,-0.0066
87.2874,0.5000,0.5013,-0.0162,-0.0070
87.3375,0.5000,0.5021,-0.0022,-0.0117
87.3890,0.5000,0.5048,-0.0022,-0.0193
87.4372,0.5000,0.5002,-0.0086,-0.0009
87.4872,0.5000,0.4995,-0.0086,0.0020
87.5396,0.5000,0.5022,-0.0191,-0.0088
87.5900,0.5000,0.4993,-0.0191,-0.0104
87.6399,0.5000,0.4965,-0.0167,-0.0200
87.6903,0.5000,0.4968,-0.0167,-0.0204
87.7389,0.5000,0.4970,0.0017,-0.0176
87.7900,0.5000,0.4985,0.0017,-0.0038
87.8377,0.5000,0.5003,-0.0016,0.0053
87.8923,0.5000,0.5015,-0.0016,0.0065
87.9403,0.5000,0.5007,-0.0087,0.0029
87.9871,0.5000,0.5003,-0.0087,0.0014
88.0370,0.5000,0.4996,0.0005,-0.0016
88.0915,0.5000,0.4985,0.0005,-0.0060
88.1384,0.5000,0.5015,0.0039,0.0059
88.1878,0.5000,0.5012,0.0039,0.0046
88.2390,0.5000,0.5024,-0.0041,0.0093
88.2883,0.5000,0.5015,-0.0041,0.0058
88.3372,0.5000,0.5001,-0.0103,-0.0016
88.3869,0.5000,0.4999,-0.0103,-0.0015
88.4381,0.5000,0.5006,-0.0009,-0.0076
88.4870,0.5000,0.5014,-0.0009,-0.0100
88.5369,0.5000,0.5010,0.0010,-0.0065
88.5883,0.5000,0.4994,0.0010,0.0034
88.6377,0.5000,0.4989,-0.0105,0.0056
88.6873,0.5000,0.4990,-0.0105,0.0034
88.7382,0.5000,0.5024,-0.0108,-0.0089
88.7886,0.5000,0.5030,-0.0108,-0.0106
88.8385,0.5000,0.5027,-0.0017,-0.0100
88.8879,0.5000,0.5023,-0.0017,-0.0087
88.9372,0.5000,0.4996,-0.0041,0.0017
88.9873,0.5000,0.5002,-0.0041,-0.0010
89.0371,0.5000,0.5003,-0.0084,-0.0011
89.0885,0.5000,0.5015,-0.0084,-0.0050
89.1376,0.5000,0.5002,0.0012,-0.0005
89.1881,0.5000,0.4992,0.0012,-0.0056
89.2403,0.5000,0.5002,0.0020,0.0018
89.2886,0.5000,0.4996,0.0020,0.0025
89.3399,0.5000,0.5006,-0.0024,0.0045
89.3903,0.5000,0.5001,-0.0024,-0.0014
89.4374,0.5000,0.5002,-0.0125,-0.0007
89.4892,0.5000,0.5008,-0.0125,0.0035
89.5370,0.5000,0.4983,-0.0146,-0.0068
89.5905,0.5000,0.4972,-0.0146,-0.0138
89.6398,0.5000,0.4973,-0.0133,-0.0155
89.6872,0.5000,0.4984,-0.0133,-0.0142
89.7375,0.5000,0.4997,-0.0119,-0.0134
89.7874,0.5000,0.5012,-0.0119,-0.0135
89.8441,0.5000,0.5028,-0.0128,-0.0124
89.8868,0.5000,0.5033,-0.0128,-0.0119
89.9374,0.5000,0.5033,-0.0179,-0.0135
89.9878,0.5000,0.5038,-0.0179,-0.0137
90.0377,0.5000,0.5033,-0.0115,-0.0194
90.0882,0.5000,0.5030,-0.0115,-0.0176
90.1408,0.5000,0.5024,-0.0108,-0.0107
90.1892,0.5000,0.5025,-0.0108,-0.0107
90.2378,0.5000,0.5027,-0.0116,-0.0112
90.2878,0.5000,0.5025,-0.0116,-0.0101
90.3374,0.4873,0.5025,-0.0075,-0.0111
90.3893,0.4873,0.5007,-0.0075,-0.0087
90.4454,0.4635,0.5006,0.0046,-0.0043
90.4889,0.4635,0.5006,0.0046,-0.0046
90.5373,0.4382,0.4324,0.0243,0.0039
90.5873,0.4382,0.4534,0.0243,0.0202
90.6461,0.4104,0.4006,0.0423,0.0455
90.6876,0.4104,0.4207,0.0423,0.0365
90.7396,0.3841,0.4173,0.0559,0.0587
90.7890,0.3841,0.4201,0.0559,0.0552
90.8375,0.3595,0.3898,0.0642,0.0613
90.8870,0.3595,0.3702,0.0642,0.0678
90.9370,0.3384,0.3392,0.0696,0.0845
90.9890,0.3384,0.3620,0.0696,0.0725
91.0379,0.3184,0.3044,0.0699,0.0871
91.0872,0.3184,0.3615,0.0699,0.0747
91.1394,0.2984,0.3090,0.0677,0.0919
91.1919,0.2984,0.3376,0.0677,0.0781
91.2374,0.2802,0.3160,0.0627,0.0788
91.2899,0.2802,0.2982,0.0627,0.0741
91.3405,0.2645,0.2907,0.0685,0.0675
91.3875,0.2645,0.2883,0.0685,0.0737
91.4386,0.2507,0.2501,0.0676,0.0894
91.4883,0.2507,0.2618,0.0676,0.0918
91.5411,0.2640,0.2443,0.0270,0.0819
91.5874,0.2640,0.2434,0.0270,0.0750
91.6411,0.2794,0.2633,0.0114,0.0302
91.6891,0.2794,0.2279,0.0114,0.0325
91.7372,0.2950,0.2653,-0.0082,0.0260
91.7881,0.2950,0.2408,-0.0082,0.0087
91.8378,0.2950,0.2997,-0.0082,-0.0034
91.8883,0.3033,0.2993,-0.0183,-0.0050
91.9402,0.3062,0.2998,-0.0278,-0.0033
91.9871,0.3062,0.2988,-0.0278,-0.0085
92.0381,0.3070,0.2985,-0.0145,-0.0108
92.0896,0.3070,0.2969,-0.0145,-0.0212
92.1374,0.3087,0.2983,-0.0022,-0.0113
92.1877,0.3087,0.2984,-0.0022,-0.0108
92.2407,0.3081,0.3002,0.0165,0.0010
92.2906,0.3081,0.3002,0.0165,0.0011
92.3394,0.3071,0.3025,0.0369,0.0166
